article_id,header,text,source,city_1,city_2,city_3,lang_1,lang_2,lang_3,role_1,role_2,role_3,perk_1,perk_2,perk_3
16493739,"Atlas | Full Stack Developer | PHX, MSP, DC, NYC, SF | $90-130k + benefits | Full-time, REMOTE or ONSITE | U.S. only |"," Small businesses have come to expect intuitive, fast, and beautiful software in their personal lives yet deal with old, slow, and clunky software in their business lives. We are changing that. We need talented full stack developers who have empathy for users and love making thoughtful and simple solutions to complex problems; developers who want to see their software used daily and witness a visible improvement in the daily lives of employees, families, and businesses. We need developers to help us transition and build our experiences and codebase into scalable products. About 70% of our work is currently focused on building software for short run manufacturing companies. Our favorite tools include C#, TypeScript, NodeJS, Angular, and Kendo. If you have at least 2 years of professional experience building all parts of modern webapps, value autonomy over routine, and are interested in helping us develop the next generation of software for small and medium businesses, we’d love to hear from you. Currently Six Developers. 5% Matching 401(k) after 90 days through Vanguard with immediate vesting. Health, dental, and vision benefits. Remote and flexible work. Equity plan in progress. Process: culture screen - tech screen - tech interview - offer. To get in touch: careers@atlas-x.com",March 2018,,,,,,,,,,Onsite,Remote,
16494508,"Azara | Software Engineers | Boulder, CO | ONSITE | Remote | www.azara.io"," Ever wanted to write Haskell or Elm for a living? Come join us! We are ooking for full-time senior software engineer to join our quickly growing team in beautiful Boulder, Colorado. We value passion for software over all other traits, and want someone ready to jump into any part of our web or mobile app. Our web stack is Haskell and Elm with Postgres on the back-end, and our mobile app is React Native and Typescript. Required 5+ years professional software experience At least some professional experience specifically in mobile or web Preferred: Local or willing to relocate to Boulder, CO. We will provide relocation if applicable. (We will entertain pure remote work if we think you are really exceptional). Experience developing both web and mobile apps. High competency in databases, specifically Postgres. Well versed in typed, functional languages like Haskell. At a minimum, you have tinkered with these languages and are interested in growing more in them Apply here:",March 2018,,,,Haskell,,,Senior Software Engineer,Software Engineer,,Onsite,Remote,
16532683,"solarisBank AG - Berlin, Germany | ONSITE | Fulltime"," Tech Lead for Team Platform (f/m) solarisBank is the world’s first banking platform. Our goal is to empower finance pioneers - anyone who wants to build something new with banking services. The core of the company is fast, modern technology that makes our banking services quick to setup and simple to build with. We see ourselves as a tech company with a full banking license. Our international team of 130+ colleagues combines digital focus, tech expertise and banking experience. Whether you're a full-stack developer, banker or astronaut, if you're ready to change banking, reach out to us. We love what we do and love our team. The Platform Team runs and develops the technological infrastructure of all solarisBank applications. The team's responsibilities stretch from classical systems engineering over running and maintaining our CI systems, provide tooling around container orchestration, persistence and service discovery to internal support and training for other tech teams. On top of that, the team drives architectural initiatives within Tech. <a href=""http://jobs.jobvite.com/careers/solarisbank/job/o6F16fwC?__jvst=Job%20Boards&amp;__jvsd=solarisBank_page"" rel=""nofollow"">http://jobs.jobvite.com/careers/solarisbank/job/o6F16fwC?__j...</a>",March 2018,Berlin,,,,,,Developer,,,Onsite,,
16502336,"SumUp | Android Developer, Test Engineer, Frontend Engine| Berlin, Sofia, São Paulo | ONSITE, VISA"," SumUp's mission is to empower small businesses to grow by accepting card payments in their stores, online, and mobile. We ship more than 2,000 card terminals every day, and we were recently named Europe's fastest growing company by Inc. Headquartered in London, our major offices are in Berlin, Sofia and São Paulo. The Berlin office alone comprises more than 130 people from over 30 countries. Our office is very social, and if you're worried about learning German to move to Berlin -- don't be! We're here to support you in coming to Berlin and getting adapted. If you're interested in working in São Paulo or Sofia, we also have positions open in multiple locations, just send in your application and indicate the office. We offer an education budget, language classes, the opportunity to travel abroad, gym subsidies, and dedicated time for side projects and open source. Here are a few of our open positions! - Android Developer (Berlin) - Test Engineer - Hardware (Berlin): - Frontend Engineer (Berlin): - Senior Frontend Engineer (Sofia): - Senior Frontend Engineer (São Paulo): Learn more about SumUp here: And check out all our open positions here:",March 2018,Berlin,,,,,,Application Developer,Developer,,Onsite,Visa,
16739980,"Creighton University | HortonWorks Engineer/Admin and Senior Full Stack | Omaha, NE | Onsite or Remote (US-only), Contract"," Creighton University is a Jesuit, Catholic university bridging health, law, business and the arts and sciences for a more just world. Join us in building a new higher education digital experience. You are good match for this position if you are a motivated and energetic full-stack developer or hortonworks engineer, you take initiative, find solutions to problems, you are thorough and know how to produce results quickly under minimal supervision. <pre><code>  Our stack is a combination of:
  * Frontend: Javascript, React, Webpack, Bootstrap
  * Middleware: NodeJS, Express, Passport, Nginx, 
  * Backend: Cassandra, MySQL, Ambari, Ranger, Kafka, ZooKeeper, Spark, Hive, HDFS
</code></pre>",April 2018,,,,JavaScript,,,Developer,,,Onsite,Remote,
16735847,"The Infatuation & Zagat | Product Engineer | Full-time | On-Site NYC |   |   Hey Chris,"," We recently acquired Zagat from Google and are on our way to building the world's greatest restaurant discovery platform. We want to build a community driven content platform on Zagat and make it a direct competitor with crowd-sourced incumbents. We're looking to build a unified platform with client applications tuned to their use-cases while leveraging concepts like Progressive Web Apps to provide our users with rich experiences. React Native experience would bring a lot to the table as well. There's a ton of exciting work ahead of us and we're building a great team to match it. Other openings on our careers page include Platform Engineers well-versed in Go and mobile engineers. <a href=""https://theinfatuation.com/careers"" rel=""nofollow"">https://theinfatuation.com/careers</a>",April 2018,,,,Go,,,,,,,,
16735398,"Voyant Inc. | System Administrator/Engineer/DevOps | Austin, TX | ONSITE, FULL-TIME |   System Administrator/Engineer/DevOps"," Voyant is seeking a talented System Admin/DevOps Engineer to help lead the evolution of our development and deployment systems. The successful candidate will have expertise with Linux, and experience building, configuring, and maintaining production deployments, ideally using Amazon Web Services (AWS) EC2 Responsibilities * Leverage Amazon AWS services to design new and improve existing Voyant EC2 deployments. * Develop expertise in our current deployment solution, and continually design enhancements. Technologies used include: EC2, RDS, VPC, CloudFormation, Route53, Jenkins, OpenVPN, Tomcat, Apache, Java. * Develop tools (e.g. dashboards) to continuously improve DevOps processes around our AWS environments (We have at least 5 separate production environments). * Setup, configure, and maintain internal Linux and Windows virtualization environments. * Develop and implement disaster recovery planning for production environments. Experience and Skills: * 5+ years experience as a system or devops engineer * Cloud computing administration - Amazon AWS preferred * AWS DevOps Engineering Certification (If not, we will encourage and sponsor your certification on the job) * Configuration management experience (Ansible, Chef, Puppet) * Automation scripting language experience * Experience or familiarity with Java application servers and servlet containers is a plus What we offer: * Opportunity to gain AWS experience and AWS certifications * Small but profitable and stable company ... we are growing but not yet a big dumb company * Highly competitive salary with stock options * Full family medical and dental insurance Location: Austin, TX (Relocation and visa sponsorship is not currently available.) contact us at jobs@planwithvoyant.com Other openings:
Java Server Side Developer - Java Developer - Financial Calculations - Quality Assurance Engineer -",April 2018,,,,Java,,,Application Developer,Cloud Services Developer,Cloud System Engineer,Onsite,,
16735293,REMOTE | Full stack engineer (Full time / possibly part ti| Undercurrent News," <i>About us</i> <i>About the job</i> This is a fully remote position. As our team spans Europe to Seattle, we're looking for someone in or within those timezones. If you're interested / for more details: apply@undercurrentnews.com",April 2018,,,,,,,,,,Remote,,
16742186,"Lumi (YC W15) |   | Los Angeles, CA | Senior Product Manager, Front-End and Full-Stack | REMOTE (within USA) | Full-time"," Lumi is making packaging simpler for e-commerce brands. We're solving complex supply chain problems involving everything from creating production-ready artwork, to bringing elegance to the complex systems of pricing, manufacturing, shipping and freight in the packaging industry. Our engineering team is fully remote and oriented towards functional programming. Our stack: React, Haskell, Postgres. As an engineer at Lumi, you'll become an important part of our diverse and dynamic team. You will be leading projects building the architecture of our customer-facing site and backend tools. Because of our small team and rapid development cycle you'll have the opportunity to work on a wide variety of projects and interact closely with the design and strategy of Lumi. You can apply by going here: More about Lumi: * *",April 2018,Los Angeles,,,Haskell,,,,,,Remote,,
16735029,"Lyft | San Francisco, Seattle, NYC | ONSITE, FULL-TIME"," It matters how you get there! Hiring senior positions across the board: iOS, Android, backend Python, Go, frontend React, data science. At this time focusing on candidates with >4 years professional experience. Sorry, summer intern spots are already taken! Hit me up if you have any questions. Resumes to aderewecki@lyft.com.",April 2018,San Francisco,Seattle,,Python,Go,,,,,Onsite,,
16494806,"Amazon Web Services (AWS) | Systems Development Engineer | Seattle, WA | Onsite, Relocation | Full-time"," EC2 Foundational Technologies is the core of the cloud. We own operating systems, hypervisors, plus system integration and the launch and maintenance of compute platforms for all of EC2. We power innovation across Amazon and the tech world - from startups through the Fortune 500. Join the team that brings it all together. Work on cutting edge hardware (before anyone else) with a team of industry leading hardware and software engineers across the full EC2 stack — firmware, hypervisor, operating system, data and control planes. If you have a passion for technology and innovation, join the team at the core of the cloud. The software services have unprecedented scale and availability requirements. You will lead the software development of large-scale distributed software systems; in Go, Python and other languages using open source and Amazon proprietary technologies. This includes software applications dealing with configuration, modeling, workflows, large scale simulation, automation, fault tolerance, capacity planning, disaster recovery and prevention. You will also work on improving operations and managing the performance and availability of our large scale system. -- We're especially looking for what we call SysDEs and others might call SRE or DevOps, but we also have a team of more pure SDEs doing greenfield work. We're also looking for a Senior TPM (Technical Program Manager) who will be able to work with multiple internal and external partner teams to define and drive projects that span the entire life cycle of EC2 instances from inception to maintenance and retirement. The successful candidate must have exceptional customer focus, problem solving skills, strong business judgment, and demonstrated experience managing cross-functional teams — and exposure to cloud infrastructure services is strongly desired. My email contact is my HN username @amazon.com",March 2018,Seattle,,,Python,Go,,,,,Onsite,,
16737756,"AutoGravity | Automative FinTech | Irvine, CA | FULL-TIME ONSITE | Senior Web Developer (React) Posting:"," Who We Are: What We Offer: Competitive salary, and industry-leading benefits including: paid health insurance for employee and beneficiaries, unlimited PTO, relocation assistance, company MacBook Pro & iPhone, and $5,000 tuition reimbursement. Technologies You Will Use: React, Redux, Jest, Node, Webpack, Sass, and Sentry. What You'll Be Doing:
-- Design and build new features for our Web app to enable delightful user experiences -- Improve our code quality through writing unit tests, automation and performing code reviews -- Share technical solutions and product ideas through design review, pair programming, and tech discussions -- Work seamlessly in an agile environment with product managers and designers to understand end-user requirements, formulate use cases, and implement pragmatic and effective technical solutions",April 2018,,,,,,,,,,Onsite,,
16736485,"Kolide | Early-Stage | Full-time | Remote first, Onsite optional | Somerville, MA |"," Kolide is an early-stage startup with a mission to build the world’s next generation endpoint security and infrastructure analytics platform. At it’s core, Kolide enables you to ask computers important questions, get back immediate answers, and take decisive action. Kolide does all this by leveraging the awesome power of Facebook’s osquery framework and extending it with built-in security and operations expertise. You'll have the opportunity to work on open-source software with the creators of osquery, led by a former FireEye executive. Our Current Stack: <pre><code>  * Go
  * Javascript
  * Kubernetes
  * C++
</code></pre> <pre><code>  * Site Reliability Engineer 
  * Software Engineer: Backend, Frontend, and Host 
  * Security Engineer 
</code></pre>",April 2018,,,,JavaScript,Go,,Software Engineer,,,Onsite,Remote,
16735199,NoviCap | Product Manager | Barcelona | On-site, We are looking for a product manager to help us close the $1.5 trillion trade finance gap. We are helping small businesses get early payment for their outstanding invoices. Shoot me an email at nicolas@novicap.com,April 2018,Barcelona,,,,,,,,,,,
16735251,"PolicyStat | Full-Stack Python+Django Software Engineer | Indianapolis, Vancouver, or REMOTE | Full Time | +$80k"," PolicyStat's mission is to improve healthcare delivery through better processes. We help our clients make their policies and procedures easier to find, access, and manage. As a critical member of our small product team, you'll assume several roles including front-end, back-end, on-call support, API design, architecture, devops and database engineering. Full description + Apply here: Some exciting things we're doing now that you can help with: - Full product/site mobile-first redesign using React - Switching from Python 2.7 to Python 3 Interview Process: 1. Application review 2. Complete a small timed work sample (no more than 45 minutes) in Python that consists of 3 programming challenges designed to represent what your day to day work would look like. 3. Conversation with the Product team lead 4. Complete a timed work sample project (no more than 4 hours) that is representative of the kind of projects you'll be working on. 5. On-site (or remote) culture conversation with the team",April 2018,,,,Python,,,,,,Remote,,
16740443,Ideamotive | React.js Developer | Warsaw | Onsite," Ideamotive - a dev shop specializing business process automation for startups and growing companies is looking for a React Developer. We are located in Warsaw, Zoliborz at a start-up accelerator mansion called ReactorWarsaw. Our stack consists of Ruby on Rails and/or Node on backend and React on a frontend, usually Postgres as a main database and Redis + Sidekiq for queues. You, as a candidate, should be a computer science graduate (or has equivalent knowledge) with a solid background in front-end and previous experience in React or similar framework. We also expect you to have understanding of a current trends and state-of-the-art solutions. Our original job offer (in polish): Apply at:",April 2018,,,,Ruby,,,Developer,Front End Developer,,Onsite,,
16736685,"Rover | Seattle, WA | Onsite | Full-Time |"," We’re your rainy-day-dog-walkers. Your every-day-belly-rubbers. Your middle-of-the-night-pee-breakers. Because we get it—your dog is family. And when you can’t be there, you can trust us keep your dog happy, healthy, and sweet as ever. But it’s not just about dog love. Rover is also an award-winning technology business committed to making pet care safe, easy, and affordable so that everyone can experience the unconditional love of a dog. To learn more about who we are, our engineering culture, and whether this is the right place for you, read our Key Values profile: Our open positions:
* Engineering Manager, Sitter Experience and Operational Efficiency: * Senior Software Engineer - Dog Walking: * Senior Software Engineer - Payments and Accounting: * Senior Software Engineer - Search: * Software Engineer - Dog Walking: * IT Support Specialist: Tech Stack: Python, Django, React, Redux, MySQL, Postgres SQL",April 2018,Seattle,,,Python,SQL,,Senior Software Engineer,Senior Support Specialist,Software Engineer,Onsite,,
16493180,"Capsule8 | Front-end Developer, Full-Stack Developer | Node, Javascript, CSS | ONSITE: Brooklyn, NY | Full Time"," Capsule8 is building the industry’s only real-time attack disruption platform purpose built for the cloud-native world of Linux, containers and microservices. Capsule8 automates the detection, isolation, and shut down of attacks in the instant they happen. Check out our recent posts using our open source tools to detect Meltdown and Spectre abuse! [0][1] The job is onsite in Brooklyn. Ideal candidates have 2-4 years of professional experience (with React or Angular for frontend candidates) and know how to apply engineering techniques and discipline to Javascript and CSS. I lead the app team; email me at phil@capsule8.com if you'd like to chat! [0] [1]",March 2018,,,,JavaScript,,,,,,Onsite,,
16500567,Mixlr (mixlr.com) | London | Onsite | Full-Time," We build software for radio stations, musicians and audio producers. We're a small product focussed team with thousands of paying users delivering audio to millions of listeners each month. Working at Mixlr challenging, fast paced and rewarding. We're currently hiring for: * Full-Stack Developer | Ruby, Rails, Docker | * Front-End Developer | React, Rails, Sass | * C++ / Qt / QML Developer | If you wanna grab a coffee to discuss any of the above get in touch (jobs [at] mixlr [dot] com)",March 2018,London,,,Ruby,,,Developer,Front End Developer,Software Developer,Onsite,,
16737741,"ZEISS | Frontend, Backend, Business Development | Munich, Germany | Full-Time Onsite |"," ZEISS Digital Innovation Partners is hiring in Munich! We are a newly founded fully digital unit of one of the global leaders in optical systems with the mission to digitalize the business of ZEISS. This includes modernizing ZEISS services for the 21st century, as well as building cutting edge services in the IoT, machine learning, and computer vision space. Our current technology stack is a mix consisting of conservative technologies such as C#/.NET with functional idioms (e.g., Scala), growing eco-systems (Golang, Node.js), DevOps philosophy (Docker Swarm, Terraform, …), and state of the art frontend applications (React / React Native with ES6, TypeScript). We are constantly re-evaluating our choices and welcome new input and insights. We are looking for talented frontend and/or backend / DevOps engineers who are willing to work in a flat hierarchy, startup like atmosphere where almost anything can be shaped and developed. We are willing to work out a relocation plan and provide you with all the support necessary to bring you to the beautiful city of Munich. Just send us an email to kay-uwe.clemens@zeiss.com with your application or further questions. We'd love to hear from you!",April 2018,,,,Scala,,,,,,Onsite,,
16535299,"DataCamp | Full Stack Software Engineers (Rails and Vue.js),| London and Leuven, Belgium | ONSITE | www.datacamp.com/careers"," DataCamp is building the future of data science education. Our students get real hands-on experience by completing self-paced, interactive data science courses from the best instructors in the world, right in the browser. In fact, over 2 million students around the world have completed over 87 million DataCamp exercises to date. Check out: www.datacamp.com/careers for more details",March 2018,London,,,,,,,,,Onsite,,
16735795,Platterz | Front and Backend Developers | Toronto | Competitive Salary & Benefits | Onsite | Visa | www.platterz.ca Platterz is on a mission to make ," We’re looking for front and backend developers with experience using Heroku, NodeJS, Postgres, Rails, Angular 4 & Typescript, Sass, Github, and Git. Our office is dynamic, supportive, and - if we’re honest - a lot of fun. Here’s a testimony from one of our actual developers: “Coming into work every day is a pleasure. Spending time with coworkers.. I’m really interested in my work… I really couldn’t be more effusive about the quality of the environment… And the fact that I’m able to work on projects that I’m passionate about….” So maybe we aren’t the most articulate - but you get it. If you value working in an intellectually stimulating environment, with lots of opportunities for growth (and free food), this might be the place for you. Our company ethos is focussed around making sure that employees get treated like human beings - so our approach to things like flex time, and encouraging and celebrating each team member’s personal achievements (in and out of the office) reflects that. If you’re interested in learning more about our hiring process, check out the listings here:",April 2018,Toronto,,,,,,,,,Onsite,Visa,
16494431,"Sony Red Team | INTERNS | Herndon, VA | ONSITE"," Sony Corporation of America (SCA) is seeking a Red Team Developer Intern to join the Global Information Security & Privacy organization located in Northern Virginia, just outside of Washington, DC, for the 2018 summer internship program. This position will report to the Senior Engineer, Global Threat Emulation (GTE) and be a part of the team responsible for evaluating the security of Sony’s information assets, services, and products, building trust with customers and stakeholders, and protecting the privacy of Sony’s customers and employees. Do you have a passion for offensive security, find yourself competing in collegiate cyber events or developing open-source projects? Have the drive to deep dive into building tools to perform real world threat emulation? Have the desire to work on a small, dedicated team of security professionals specialized in Red Team operations? If so, an internship with GTE will give you the experience needed to start your career! Apply here:",March 2018,,,,,,,Developer,,,Onsite,,
16505157,"Zemanta (an Outbrain company) | Multiple positions | Ljubljana, Slovenia | Full Time - Onsite |   At Zemanta, we're building the most advanced na"," - Full-stack engineer to build new features and scale our user facing dashboard (Django, Angular, AWS, Postgres, Redshift) - Backend engineer to grow our RTB (real-time bidding) infrastructure that currently processes 200k bid requests/second (Go, Python, Kafka, Aerospike, Hadoop, Redshift) - Data scientist to work with the large volume of data and optimise our prediction algorithms (stack: Python, Jupyter, Go) More info & apply here:",March 2018,,,,Python,Go,,Data Engineer,Data Scientist,,Onsite,,
16740096,"Textio | Seattle, WA USA | Full-Time | On-Site"," At Textio, we're changing the way people write. We predict how your writing will perform based on previous real-world results from similar documents. We have some of the largest companies in the world as customers, and we're hiring engineers across the board to help us solve difficult problems. We have a tight-knit, friendly, and experienced team, an incredible product, and a bright future. Buzzwords for Keyword Searchers: AI, NLP, Machine Learning, ReactJS, SaaS All Textio careers - Open Roles: Director of Data Acquisition, Data Platform Engineer, Backend Software Engineer, Infrastructure Engineer, Senior Data Platform Engineer, Frontend Software Engineer, Full Stack Software Engineer, Senior Backend Software Engineer, Senior Frontend Software Engineer, Senior Full Stack Software Engineer, Senior NLP Software Engineer, Senior UX Designer, Visual Designer Sales Development Representative, Account Executive, Account Manager, Customer Success Engineer, VP of Sales, VP of Business Development, Technical Recruiter, Non-technical Recruiter, Product Manager, Senior Product Manager, Marketing Campaign Manager, Senior Manager - Demand Generation, Director of Content",April 2018,Seattle,,,,,,Data Engineer,Senior Software Engineer,Software Engineer,,,
16496295,"Instructure | Senior Software Engineer | Salt Lake City, Seattle, Chicago | VISA |"," Build open-source software to help people learn! We have two major products: * Canvas is the most popular learning management system for teachers and students to manage grades, homework, quizzes, and more, used by all of the top schools around the world. * Bridge is our new corporate HR platform for companies to better train and grow their employees. You can check out We're hiring Senior Software Engineers and Software Engineers in Test (SET) for a variety of tech stacks and platforms. We have an engineering-driven culture with quarterly hack weeks, internal tech conferences, millions of users who love us (search twitter or instagram for #instructurecon) and use our products daily, and challenging engineering problems that come with scaling one of most used sites on the Internet. Oh, and the benefits are amazing too! I'm an engineer at Instructure, and genuinely love the culture and people here. I would highly recommend it! Join us by applying at Feel free to reach out to me at neil(at)instructure(dot)com with any questions. Keep in mind I am not a recruiter. I can answer questions about culture or work, but you should submit your application through the URL above.",March 2018,Chicago,Seattle,,,,,Senior Software Engineer,Software Engineer,,Visa,,
16500979,Proxmox Server Solutions | Vienna ONSITE | Full-time (38.5 hours/week) or Part-time (>= 25 h," Proxmox Server Solutions is the backing company of the Open-Source Virtualization Platform ""Proxmox VE"" and the Open-Source Email Security Platform ""Proxmox Mail Gateway"". Both are based on Debian but with the essential packages maintained by us. We upstream work on Open Source projects we use, among others: KVM/QEMU the Linux Kernel, ZFS on Linux, Ceph and naturally on our own stack. Proxmox VE is the more popular project at the moment, it provides an easy to use web GUI fronted, but also CLI Tools and a powerful API, for managing Virtual Machines and Linux Containers. Further Storage, Network, Clustering, High Availability solutions are included. Senior/Junior Software Developer: You are able to work on related Open Source Projects, on our own existing Stack or invent something new (ideally Linuxish, Server related, we have battle tested common libraries, and knowledge there). We work with people world wide and also have international customers. You can work on famous open source upstream projects, our own front- or backend. No big hierachies,  your able to voice your ideas and concerns directly, if wished.",March 2018,,,,,,,Developer,Senior Web Developer,Software Developer,Onsite,,
16494692,"Servall Development | Full Stack Web Developer | Calgary, AB, Canada | Full Time, Onsite |"," Servall Development is a custom software provider, who has been working in the field of custom software development and ID scanning for the past 8 years. We created and continue to maintain the most widely used ID scanning software used throughout North America, UK and Australia. We work with other companies and government agencies to create custom hardware + software solutions, educational games and iOS and Android apps. We are based out of Calgary, right in the foothills of the Rocky Mountains near beautiful Banff National Park. We are looking for a full-stack web developer to join our development team. This job will involve web applications on a wide variety of software and hardware projects. Our stack: React, React Native, Redux, Node.js, PostgreSQL, MS SQL Server, Docker, Rancher Drop us an email at: hr@servalldev.com Feel free to forward any questions to me directly as well at: michael@servalldev.com",March 2018,,,,SQL,,,Developer,Software Developer,Web Developer,Onsite,,
16752301,Redox | Software Engineers | $100k-150k + equity | REMOTE | Full-time We are a fast-growing startup (Series B," We are looking for experienced Software Engineers to help us scale our platform. We look for engineers who want to have expansive product ownership, who will engage with both high-level business objectives and the nitty-gritty technical details required to achieve those objectives, and who care deeply about building a product that lasts. Our current tech includes Node.js, Angular, Python, Docker, AWS, Linux, Postgres, Redis, Elasticsearch. We care much more about general technical ability and alignment with our mission than about experience with any of these particular technologies. Apply at",April 2018,,,,Python,,,,,,Remote,,
16768361,"Domino Data Lab | Senior Front-End Engineer | San Francisco, CA | Full-Time | www.dominodatalab.com"," Domino has an ambitious vision for data science and machine learning. Our platform helps data science teams accelerate research, increase collaboration, and rapidly deploy predictive models. Our customers are the most sophisticated analytical organizations in the world, including Monsanto, Allstate, and Instacart. Backed by Sequoia Capital, Zetta Venture Partners, Bloomberg Beta, and In-Q-Tel, we are at the epicenter of the data science revolution, helping companies build better cars, develop more effective medicine, or simply recommend the best song to play next. At Domino, we have a maniacal focus on user enablement. We believe software wins hearts and minds with world-class design, usability, and impressive performance. If you agree, we have a mission for you. As part of Domino’s Applications Team, you will use and influence the adoption of application front-end frameworks, as well as software development best practices. You will work with technical leaders in engineering and be involved in product and design discussions to influence and deliver UI/UX into our product.  Last, but not least, you will help build the skills of your fellow engineers by setting examples of high-quality code delivered and peer reviews. Whether you’re wonky about Angular.js, React, or Vue.js, you work efficiently, you foster a collaborative environment, and you are open to new ideas. You dream in domain models, UI components, and you contribute to design and implement an elegant but comprehensive API that backs up your user experience.If you are interested in learning more, check out www.dominodatalab.com/careers.",April 2018,San Francisco,,,,,,,,,,,
16735296,"Envoy | All types of software engineering jobs | San Francisco, CA and distributed | Full-time |"," We're on a mission to create the office of the future and visitor management is just the beginning. We already launched our second product (Deliveries). We’re building a world where you know instantly when packages are delivered; where your office unlocks securely and automatically when you arrive; where you can book a meeting room simply by walking through the door. We have almost half of our team working full-time remotely. 
 Continental US time zones are preferred so we can easily collaborate. Our stack is built on Ruby&Rails, PostgreSQL, Redis, Elixir, JavaScript (Ember, React Native), and a few more things. We’re currently hosted on Heroku with some AWS (mostly Lambda) though we are constantly reevaluating as we scale. We value being a top-notch organization with a strong engineering-driven culture, and have the same high standards with our code, systems, and people. We value learning and growth (and not being bored) and hire diverse, well-rounded, communicative people we can envision being friends with and trusting. You can get more info on our jobs page",April 2018,San Francisco,,,JavaScript,Ruby,,,,,,,
16746956,"BigCommerce | eCommerce | San Francisco & Austin | ONSITE | Visa |  JavaScript, Ruby, Scala Engineers"," The BigCommerce Engineering team is on a mission to build the leading SaaS ecommerce platform. We accomplish this by delivering a platform with a 99.99% uptime, best-in-industry storefront performance and functionality that rivals much higher-priced platforms. Our global team of engineers works from our Austin, San Francisco and Sydney offices. They’re focused on building the right product for our customers in the right way. Specifically, our goals are to make our customers successful, to have big ambitions, to act and communicate for transparency and solutions, and to always work on the most impactful things for the business and our customers.",April 2018,San Francisco,,,,,,,,,Onsite,Visa,
16735284,"Pex | Multiple Positions | Downtown, Los Angeles | ONSITE, FULL-TIME | Salary $110k+ & Equity |"," Pex is a audio-visual search engine, that uses the content as a base for its search (think of Google Image Search). We operate at a pretty large scale, which was captured in a recent post published by the Google Cloud team (it's not very technical) We're looking for skilled senior developers (C/C++, Go, Java), machine learning and signal processing engineers. We offer 30 days of paid vacation, fully covered health benefits (gold/platinum plan), commuter benefits, cover costs of visiting conferences, and more. Our interview process is pretty straight forward: <i>1) phone interview - ~30 minutes<p></p></i> <i>3) on site - ~3 hours [no whiteboard coding, just friendly discussion with some of our engineers and the leadership]<p></p></i> If you want to learn more, reach out directly to me at r@pex.com",April 2018,Los Angeles,,,Java,Go,,,,,Onsite,,
16737148,"Spoke | Software Engineer - AI and Learning, Frontend, Ba| Onsite | Fulltime | San Francisco |   Spoke is a young, San Francisco-based startup t"," At Spoke we are using ML and NLP technologies to make workplace ticketing systems smarter. The work spans many disciplines: Information Retrieval, NLP, ML, and deep learning. You can learn more and apply here:",April 2018,San Francisco,,,,,,,,,Onsite,,
16503777,"May Mobility | Robotics Engineer, Software Engineer, Functional | Ann Arbor, Michigan (MI) | ONSITE"," May Mobility builds autonomous shuttles for communities. Our founding team comes from Ford, GM and Toyota. We have an immediate and clear vision for how to bring AV technology to solve transit problems today. We just announced our $11.5 seed funding round with Toyota and BMW as investors. Our team is small but we are growing rapidly! Some recent press : We are looking for engineers with backgrounds in robotics, behavior, perception, sensors, hardware, general software engineering, AWS, QA and DevOps. If you are bright, we want to hear from you! This is an excellent opportunity to join a high caliber team, especially if you want to be involved in cutting edge technology but don't want to have to live in the Bay Area :) <a href=""http://maymobility.applytojob.com/"" rel=""nofollow"">http://maymobility.applytojob.com/</a>",March 2018,,,,,,,,,,Onsite,,
16495755,"The Food Corridor | Fort Collins, CO | Full-Time, Occasional Remote |"," Are you interested in joining a growing foodtech company? The Food Corridor is seeking a full-time Senior Engineer to help drive innovation in the local food system. We are a small team with existing customers that love us. The mission of TFC is to enable efficiency, growth, and innovation in local food. We help shared-use commercial kitchens (think co-working spaces for food businesses) manage their operations so they can focus on helping their clients. The software includes a CRM, scheduling/booking, invoicing, notifications, document storage, and payments. More details:",March 2018,,,,,,,Senior Software Engineer,Software Engineer,,Remote,,
16494351,"Second Street | Senior Front-End Developer | St. Louis, MO | Full Time |"," -- Are you looking to join a fast-paced team and help lead it to success? Are you an authority in front-end development that can work with the team to find the right solution, write the logic to make it work, and then make it beautiful with CSS? Do you want the ability to impact meaningful change where you work? Second Street could be exactly what you've been looking for! You will be a member of our cross-functional product development team which is made up of designers, testers, developers. You'll enjoy a high level of autonomy while also working very collaboratively in-person and remotely using Slack, Trello, and GitHub. We work together to ship code every day and are constantly looking for ways to improve. Developers at Second Street are fully involved in every part of the process, from planning, to developing, to testing, to launch. We do things right: version control, automated testing, code reviews, and occasional pair programming. As a senior developer you'll help your teammates work through particularly vexing issues and guide them as they build larger projects, all while keeping an eye toward usability and user experience thanks to your front-end experience. -- We use Ember.js (including Ember Data and ember-cli) to build most of our applications, backed by a RESTful JSON API. We use the latest JavaScript features, including stable TC39 proposals that are supported by Babel. We also have a few TypeScript projects, including some Node.js services. -- To learn more about working at Second Street: To learn more about this position: If you have any specific questions, I'm another Senior Front-End Developer at Second Street and I'm always glad to field questions here on HN or via email (my HN username @ secondstreet.com).",March 2018,,,,JavaScript,,,Developer,Front End Developer,,,,
